,Make,Model,Variant,Ex-Showroom_Price(in lakhs),Displacement(in cc),Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity (in litres),Fuel_Type,Height (in mm),Length(in mm),Width(in mm),Body_Type,Doors,City_Mileage (in km/litre),Highway_Mileage (in km/litre),ARAI_Certified_Mileage (in km/litre),Kerb_Weight (in kg),Gears,Ground_Clearance(in mm),Seating_Capacity,Wheelbase (in mm),Boot_Space (in litres)
520,Tata,Nexon,Xma Diesel,9.8,1497,4,4,FWD (Front Wheel Drive),In-line,BS VI,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,209,5,2498,350
521,Tata,Nexon,Xza Plus Diesel,11.6,1497,4,4,FWD (Front Wheel Drive),In-line,BS VI,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,209,5,2498,350
522,Tata,Nexon,Xza Plus Diesel Dual Tone,11.8,1497,4,4,FWD (Front Wheel Drive),In-line,BS VI,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,209,5,2498,350
523,Tata,Nexon,Xza Plus (O) Diesel,12.5,1497,4,4,FWD (Front Wheel Drive),In-line,BS VI,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,209,5,2498,350
524,Tata,Nexon,Xza Plus (O) Diesel Dual Tone,12.7,1497,4,4,FWD (Front Wheel Drive),In-line,BS VI,,Injection,44,Diesel,1607,3994,1811,SUV,5,,,23.97,,,209,5,2498,350
525,Fiat,Linea,Active Fire,7.16,1368,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Petrol,1487,4596,1730,Sedan,4,11.3,15.7,15.7,1220,5,185,5,2603,500
526,Fiat,Linea,Active Multijet,8.62,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1494,4596,1730,Sedan,4,17.2,20.4,20.4,1236,5,185,5,2603,500
527,Fiat,Linea,Dynamic Multijet,9.32,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1494,4596,1730,Sedan,5,17.2,20.4,20.4,1255,5,185,5,2603,500
528,Fiat,Linea,Emotion Multijet,9.91,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1494,4596,1730,Sedan,4,17.2,20.4,20.4,1268,5,185,5,2603,500
529,Fiat,Linea,T-Jet Emotion,9.98,1368,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Petrol,1487,4596,1730,Sedan,4,11.3,15.7,15.7,1258,5,185,5,2603,500
530,Mahindra,Bolero Power Plus,Zlx,8.86,1493,4,2,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Diesel,1880,3995,1745,SUV,5,12.4,,16.5,1615,5,180,7,2680,1702
531,Mahindra,Bolero Power Plus,Slx,8.51,1493,4,2,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Diesel,1880,3995,1745,SUV,5,12.4,,16.5,1615,5,180,7,2680,
532,Mahindra,Bolero Power Plus,Sle,7.86,1493,4,2,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Diesel,1880,3995,1745,SUV,5,12.4,,16.5,1615,5,180,7,2680,
533,Mahindra,Bolero Power Plus,Lx,7.49,1493,4,2,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Diesel,1880,3995,1745,SUV,5,12.4,,16.5,1615,5,180,7,2680,
534,Mahindra,Bolero Power Plus,Plus Ac Bs4 Ps,8.59,2523,4,2,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60,Diesel,1977,4494,1745,SUV,5,9.4,13.6,15.96,1615,5,195,7,2794,
535,Mahindra,Bolero Power Plus,Plus Non Ac Bs4 Ps,8.19,2523,4,4,FWD (Front Wheel Drive),In-line,BS III,"Front, Longitudinal",Injection,60,Diesel,1977,4440,1660,SUV,5,12.4,15.96,15.96,1615,5,195,9,2794,
536,Maruti Suzuki,Vitara Brezza,Ldi,7.63,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,48,Diesel,1640,3995,1790,SUV,5,20,24.3,24.3,1170,5,198,5,2500,328
537,Maruti Suzuki,Vitara Brezza,Vdi,8.15,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,48,Diesel,1640,3995,1790,SUV,5,20,24.3,24.3,1170,5,198,5,2500,328
538,Maruti Suzuki,Vitara Brezza,Zdi,8.92,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,48,Diesel,1640,3995,1790,SUV,5,20,24.3,24.3,1170,5,198,5,2500,328
539,Maruti Suzuki,Vitara Brezza,Zdi+,9.88,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,48,Diesel,1640,3995,1790,SUV,5,20,24.3,24.3,1170,5,198,5,2500,328
540,Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone,10.04,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,48,Diesel,1640,3995,1790,SUV,5,20,24.3,24.3,1170,5,198,5,2500,328
541,Maruti Suzuki,Vitara Brezza,Zdi+ Ags,10.38,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,48,Diesel,1640,3995,1790,SUV,5,20,24.3,24.3,1170,5,198,5,2500,328
542,Maruti Suzuki,Vitara Brezza,Vdi Ags,8.65,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,48,Diesel,1640,3995,1790,SUV,5,20,24.3,24.3,1170,5,198,5,2500,328
543,Maruti Suzuki,Vitara Brezza,Zdi Ags,9.42,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,48,Diesel,1640,3995,1790,SUV,5,20,24.3,24.3,1170,5,198,5,2500,328
544,Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone Ags,10.6,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,48,Diesel,1640,3995,1790,SUV,5,20,24.3,24.3,1170,5,198,5,2500,328
545,Hyundai,I20 Active,1.2 S,7.74,1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40,Petrol,1555,3995,1760,Hatchback,5,15,,17.19,,5,190,5,2570,285
546,Hyundai,I20 Active,1.2 Sx,8.59,1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40,Petrol,1555,3995,1760,Hatchback,5,15,17.19,17.19,,6,190,5,2570,285
547,Hyundai,I20 Active,1.2 Sx Dual Tone,8.82,1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40,Petrol,1555,3995,1760,Hatchback,5,15,17.19,17.19,,6,190,5,2570,285
548,Hyundai,I20 Active,1.4 Sx,9.93,1396,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40,Diesel,1555,3995,1760,Hatchback,5,21.19,,21.19,,6,190,5,2570,285
